State,Order Date,Sales,Quantity,Discount,Profit,Month,Predicted Profit
Pennsylvania,2014-06-23,86.376,3,0.2,0,6,0
Pennsylvania,2014-11-23,62.808,3,0.2,0,11,0
Pennsylvania,2016-11-23,100.61600000000001,14,0.6000000000000001,50,11,50
Pennsylvania,2017-11-23,31.524,10,0.8999999999999999,0,11,0
Pennsylvania,2016-12-23,1507.938,7,0.6000000000000001,200,12,200
Pennsylvania,2017-02-24,1448.676,14,1.0999999999999999,200,2,200
Pennsylvania,2017-04-24,107.986,6,1.5999999999999999,50,4,50
Pennsylvania,2016-05-24,16.656,3,0.2,0,5,0
Pennsylvania,2015-09-24,6.848,2,0.2,0,9,0
Pennsylvania,2016-11-24,4.416,3,0.2,0,11,0
Pennsylvania,2017-11-24,319.53200000000004,9,0.6000000000000001,50,11,50
Pennsylvania,2016-04-25,108.42,7,1.8,50,4,50
Pennsylvania,2015-06-25,109.36,8,0.4,50,6,50
Pennsylvania,2016-06-25,714.498,13,1.2,75,6,75
Pennsylvania,2015-07-25,25.176,4,0.7,0,7,0
Pennsylvania,2017-07-25,480.39599999999996,18,1.4,50,7,50
Pennsylvania,2017-08-25,130.98,2,0.5,50,8,50
Pennsylvania,2015-09-25,2.946,2,0.7,0,9,0
Pennsylvania,2017-09-25,199.49099999999999,7,0.8999999999999999,50,9,50
Pennsylvania,2014-10-25,54.474,6,0.8999999999999999,0,10,0
Pennsylvania,2015-12-25,547.136,4,0.2,75,12,75
Pennsylvania,2015-03-26,56.80799999999999,9,0.4,0,3,0
Pennsylvania,2016-05-26,36.352,3,0.4,0,5,0
Pennsylvania,2017-06-26,904.116,17,0.8,75,6,75
Pennsylvania,2015-07-26,10.368,2,0.2,0,7,0
Pennsylvania,2016-08-26,53.455999999999996,5,0.4,0,8,0
Pennsylvania,2014-09-26,212.482,15,1.2999999999999998,50,9,50
Pennsylvania,2015-09-26,166.998,7,1.1,50,9,50
Pennsylvania,2017-10-26,309.672,21,2.4000000000000004,50,10,50
Pennsylvania,2016-11-26,573.741,12,1.1,75,11,75
Pennsylvania,2014-12-26,369.62399999999997,14,1.0,50,12,50
Pennsylvania,2015-02-27,20.451,9,0.8999999999999999,0,2,0
Pennsylvania,2017-03-27,15.008,2,0.2,0,3,0
Pennsylvania,2017-08-27,1132.56,17,0.4,200,8,200
Pennsylvania,2015-11-27,748.752,8,0.4,75,11,75
Pennsylvania,2015-03-28,20.784,4,0.4,0,3,0
Pennsylvania,2017-04-28,15.232,3,0.4,0,4,0
Pennsylvania,2014-06-28,1639.711,23,2.1,200,6,200
Pennsylvania,2016-07-28,1556.694,14,1.4,200,7,200
Pennsylvania,2017-09-28,2.655,1,0.7,0,9,0
Pennsylvania,2016-11-28,740.088,22,1.8,75,11,75
Pennsylvania,2017-11-28,3629.936,34,1.2,500,11,500
Pennsylvania,2014-12-28,99.13600000000001,4,0.2,0,12,0
Pennsylvania,2015-12-28,54.38399999999999,2,0.2,0,12,0
Pennsylvania,2017-01-29,4.768,2,0.2,0,1,0
Pennsylvania,2015-04-29,7.968,2,0.2,0,4,0
Pennsylvania,2015-06-29,20.104,1,0.2,0,6,0
Pennsylvania,2016-07-29,84.78399999999999,2,0.2,0,7,0
Pennsylvania,2016-08-29,419.86999999999995,17,1.8,50,8,50
Pennsylvania,2017-08-29,9.408,7,0.2,0,8,0
Pennsylvania,2014-09-29,2358.672,27,1.6,500,9,500
Pennsylvania,2016-09-29,15.936,4,0.2,0,9,0
Pennsylvania,2014-11-29,5.04,2,0.2,0,11,0
Pennsylvania,2017-03-30,5.715,5,0.7,0,3,0
Pennsylvania,2017-04-30,691.476,8,1.1,75,4,75
Pennsylvania,2016-08-30,1269.87,25,1.8,200,8,200
Pennsylvania,2017-09-30,20.664,7,0.2,0,9,0
Pennsylvania,2017-10-30,481.472,15,0.8,50,10,50
Pennsylvania,2015-11-30,258.495,14,1.2999999999999998,50,11,50
Pennsylvania,2017-11-30,1079.316,6,0.3,200,11,200
Pennsylvania,2014-12-30,803.696,11,1.0,75,12,75
Pennsylvania,2016-12-30,187.30599999999998,6,0.5,50,12,50
Pennsylvania,2014-03-31,0.852,1,0.7,0,3,0
Pennsylvania,2016-03-31,312.76599999999996,5,0.6000000000000001,50,3,50
Pennsylvania,2017-07-31,340.39199999999994,7,0.6000000000000001,50,7,50
Pennsylvania,2016-10-31,492.835,5,0.3,50,10,50
Rhode Island,2015-02-08,448.21000000000004,8,0.0,50,2,50
Rhode Island,2016-02-12,2781.7700000000004,16,0.0,500,2,500
Rhode Island,2016-04-10,5549.41,13,0.0,1500,4,1500
Rhode Island,2017-07-07,252.0,4,0.0,50,7,50
Rhode Island,2017-07-09,56.86,7,0.0,0,7,0
Rhode Island,2016-08-07,12.96,2,0.0,0,8,0
Rhode Island,2017-08-10,42.76,1,0.0,0,8,0
Rhode Island,2017-08-12,592.74,6,0.0,75,8,75
Rhode Island,2017-12-04,69.66,9,0.0,0,12,0
Rhode Island,2017-12-09,91.14,10,0.0,0,12,0
Rhode Island,2017-10-17,62.92,4,0.0,0,10,0
Rhode Island,2016-09-19,2614.64,21,0.0,500,9,500
Rhode Island,2016-05-21,111.96,2,0.0,50,5,50
Rhode Island,2017-12-22,916.14,7,0.0,75,12,75
Rhode Island,2015-05-23,51.45,3,0.0,0,5,0
Rhode Island,2017-10-23,1169.98,22,0.6,200,10,200
Rhode Island,2016-12-23,1999.96,4,0.0,200,12,500
Rhode Island,2017-04-24,69.98,2,0.0,0,4,0
Rhode Island,2017-06-24,102.93,3,0.0,50,6,50
Rhode Island,2014-11-25,52.96,2,0.0,0,11,0
Rhode Island,2016-06-26,14.9,5,0.0,0,6,0
Rhode Island,2015-02-27,599.9,9,0.3,75,2,75
Rhode Island,2014-10-31,2116.5060000000003,20,0.3,500,10,500
Rhode Island,2014-12-31,2846.22,19,0.0,500,12,500
South Carolina,2017-01-04,127.95,3,0.0,50,1,50
South Carolina,2016-01-07,85.5,6,0.0,0,1,0
South Carolina,2014-04-03,354.9,5,0.0,50,4,50
South Carolina,2014-06-08,62.91,3,0.0,0,6,0
South Carolina,2014-07-04,752.9200000000001,8,0.0,75,7,75
South Carolina,2017-09-09,685.26,12,0.0,75,9,75
South Carolina,2017-10-12,14.76,2,0.0,0,10,0
South Carolina,2014-01-13,545.94,6,0.0,75,1,75
South Carolina,2015-09-14,269.49,3,0.0,50,9,50
South Carolina,2016-09-14,25.92,4,0.0,0,9,0
South Carolina,2016-07-16,199.18,26,0.0,50,7,50
South Carolina,2015-09-21,3631.96,37,0.0,500,9,500
South Carolina,2017-12-21,23.88,6,0.0,0,12,0
South Carolina,2015-03-23,59.480000000000004,8,0.0,0,3,0
South Carolina,2015-05-23,186.69,3,0.0,50,5,50
South Carolina,2014-10-24,11.85,3,0.0,0,10,0
South Carolina,2017-11-24,406.93999999999994,10,0.0,50,11,50
South Carolina,2017-05-28,301.96,2,0.0,50,5,50
South Carolina,2014-11-28,542.34,19,0.0,75,11,75
South Carolina,2016-06-29,191.88,6,0.0,50,6,50
South Dakota,2017-11-11,25.5,3,0.0,0,11,0
South Dakota,2014-07-15,9.51,6,0.0,0,7,0
South Dakota,2017-07-20,1107.68,22,0.0,200,7,200
South Dakota,2017-07-25,20.23,7,0.0,0,7,0
South Dakota,2014-01-26,152.64000000000001,4,0.0,50,1,50
Tennessee,2016-01-05,377.346,6,1.3,50,1,50
Tennessee,2016-01-12,4.704,2,0.2,0,1,0
Tennessee,2017-02-10,2437.672,23,2.6000000000000005,500,2,500
Tennessee,2017-03-06,35.168,7,0.2,0,3,0
Tennessee,2014-03-11,147.344,11,0.4,50,3,50
Tennessee,2017-03-11,15.992,1,0.2,0,3,0
Tennessee,2016-04-09,131.10399999999998,7,0.6000000000000001,50,4,50
Tennessee,2017-04-11,258.06,18,1.5,50,4,50
Tennessee,2015-04-12,1635.018,11,0.8999999999999999,200,4,200
Tennessee,2017-04-12,649.0,2,0.5,75,4,75
Tennessee,2015-05-04,157.79399999999998,1,0.7,50,5,50
Tennessee,2016-05-05,31.072,8,0.4,0,5,0
Tennessee,2014-05-07,4.368,3,0.2,0,5,0
Tennessee,2016-05-09,228.58599999999996,15,1.2999999999999998,50,5,50
Tennessee,2017-05-09,177.07999999999998,12,0.6000000000000001,50,5,50
Tennessee,2015-05-12,97.42399999999999,2,0.2,0,5,0
Tennessee,2016-06-02,132.224,4,0.2,50,6,50
Tennessee,2017-06-04,8.1,5,0.7,0,6,0
Tennessee,2015-06-09,7.24,5,0.2,0,6,0
Tennessee,2014-06-12,42.208,2,0.2,0,6,0
Tennessee,2017-07-09,81.568,2,0.2,0,7,0
Tennessee,2014-08-06,170.352,3,0.2,50,8,50
Tennessee,2015-09-07,5.16,3,0.2,0,9,0
Tennessee,2016-09-08,16.218,8,1.4,0,9,0
Tennessee,2017-09-09,458.984,12,0.8,50,9,50
Tennessee,2016-09-12,123.6,8,1.3,50,9,50
Tennessee,2016-10-09,67.56,3,0.2,0,10,0
Tennessee,2017-11-11,88.92,5,0.2,0,11,0
Tennessee,2016-11-12,6.672000000000001,3,0.2,0,11,0
Tennessee,2017-05-13,20.768,2,0.2,0,5,0
Tennessee,2017-08-13,2382.926,28,1.8999999999999997,500,8,500
Tennessee,2015-11-13,84.96,6,0.2,0,11,0
Tennessee,2017-11-13,728.968,7,0.4,75,11,75
Tennessee,2017-01-14,175.086,19,2.0,50,1,50
Tennessee,2016-08-14,15.552,3,0.2,0,8,0
Tennessee,2017-06-15,2942.784,31,1.5999999999999999,500,6,500
Tennessee,2017-09-15,163.96,5,0.2,50,9,50
Tennessee,2014-11-15,362.176,9,0.6000000000000001,50,11,50
Tennessee,2016-04-16,158.256,11,0.4,50,4,50
Tennessee,2016-06-16,91.475,1,0.5,0,6,0
Tennessee,2017-08-16,80.56400000000001,7,0.8999999999999999,0,8,0
Tennessee,2017-10-16,1893.7859999999998,9,0.6000000000000001,200,10,200
Tennessee,2015-01-17,88.96,8,0.2,0,1,0
Tennessee,2017-03-17,4.6080000000000005,2,0.2,0,3,0
Tennessee,2016-04-17,79.12,5,0.2,0,4,0
Tennessee,2016-03-18,1061.682,6,0.6000000000000001,200,3,200
Tennessee,2015-06-18,670.001,11,1.0999999999999999,75,6,75
Tennessee,2015-12-18,94.68800000000002,21,0.6000000000000001,0,12,0
Tennessee,2016-03-19,31.086,3,0.7,0,3,0
Tennessee,2017-05-19,342.24,10,0.4,50,5,50
Tennessee,2014-01-20,67.194,1,0.7,0,1,0
Tennessee,2016-02-20,16.496,2,0.2,0,2,0
Tennessee,2015-09-20,1664.1319999999998,10,0.8999999999999999,200,9,200
Tennessee,2014-10-20,426.942,6,0.6000000000000001,50,10,50
Tennessee,2017-11-20,209.56799999999998,2,0.2,50,11,50
Tennessee,2014-12-20,732.312,15,0.6000000000000001,75,12,75
Tennessee,2014-03-21,310.52799999999996,11,0.6000000000000001,50,3,50
Tennessee,2016-10-21,111.67200000000001,9,0.2,50,10,50
Tennessee,2014-12-21,18.24,2,0.7,0,12,0
Tennessee,2015-09-22,763.5079999999999,13,1.5,75,9,75
Tennessee,2016-09-22,104.712,11,0.4,50,9,50
Tennessee,2015-11-22,58.05,8,0.8999999999999999,0,11,0
Tennessee,2017-12-22,1090.348,23,1.2,200,12,200
Tennessee,2017-04-23,513.496,10,0.8,75,4,75
Tennessee,2017-12-23,303.32,14,0.6000000000000001,50,12,50
Tennessee,2016-10-24,239.976,3,0.2,50,10,50
Tennessee,2017-11-24,76.521,10,0.8999999999999999,0,11,0
Tennessee,2017-04-25,109.968,14,0.4,50,4,50
Tennessee,2015-05-25,467.04,4,0.2,50,5,50
Tennessee,2017-08-25,13.152,3,0.4,0,8,0
Tennessee,2015-09-25,22.549000000000003,8,2.3,0,9,0
Tennessee,2015-12-25,19.584000000000003,6,0.4,0,12,0
Tennessee,2015-04-26,1001.76,11,0.6000000000000001,200,4,200
Tennessee,2015-11-26,692.472,11,0.2,75,11,75
Tennessee,2017-05-27,25.92,5,0.2,0,5,0
Tennessee,2017-08-27,5.184,1,0.2,0,8,0
Tennessee,2015-12-27,284.43999999999994,18,1.0,50,12,50
Tennessee,2015-02-28,551.2639999999999,10,0.4,75,2,75
Tennessee,2017-12-28,64.78399999999999,1,0.2,0,12,0
Tennessee,2014-04-29,661.504,7,0.4,75,4,75
Tennessee,2016-05-29,60.485,8,1.0999999999999999,0,5,0
Tennessee,2017-09-29,243.92,5,0.2,50,9,50
Tennessee,2017-11-29,491.88800000000003,7,0.4,50,11,50
Tennessee,2016-12-29,40.896,7,1.4,0,12,0
Tennessee,2017-06-30,19.52,2,0.2,0,6,0
Tennessee,2014-09-30,69.21600000000001,6,0.2,0,9,0
Tennessee,2014-12-30,39.128,1,0.2,0,12,0
Texas,2017-01-01,954.9020000000002,39,3.7,75,1,75
Texas,2014-01-03,1088.0549999999998,26,1.8,200,1,200
Texas,2015-01-03,1379.1663999999998,12,0.72,200,1,200
Texas,2015-01-06,47.968,18,1.0,0,1,0
Texas,2016-01-08,19.648,2,0.2,0,1,0
Texas,2017-01-08,1476.2700000000002,10,0.6000000000000001,200,1,200
Texas,2014-01-09,34.752,9,1.0,0,1,0
Texas,2016-01-10,107.864,4,0.4,50,1,50
Texas,2017-01-10,6.672000000000001,6,0.2,0,1,0
Texas,2016-01-11,111.67200000000001,9,0.2,50,1,50
Texas,2014-01-12,674.058,3,0.3,75,1,75
Texas,2015-01-12,6.688,4,0.6,0,1,0
Texas,2016-01-12,345.32400000000007,11,1.4000000000000001,50,1,50
Texas,2017-01-12,547.226,10,0.7,75,1,75
Texas,2017-02-01,1322.75,12,1.5,200,2,200
Texas,2016-02-02,73.78399999999999,2,0.6,0,2,0
Texas,2017-02-03,19.754,12,1.8,0,2,0
Texas,2014-02-04,60.208,12,0.4,0,2,0
Texas,2015-02-04,139.44400000000002,15,2.0,50,2,50
Texas,2015-02-05,167.232,6,0.4,50,2,50
Texas,2016-02-05,489.744,15,1.1,50,2,50
Texas,2017-02-06,10.687999999999999,2,0.2,0,2,0
Texas,2015-02-07,32.784,4,0.8,0,2,0
Texas,2016-02-07,569.9019999999999,13,0.5,75,2,75
Texas,2017-02-07,169.192,9,1.0,50,2,50
Texas,2014-02-09,559.71,3,0.4,75,2,75
Texas,2016-02-09,168.168,13,1.0,50,2,50
Texas,2017-02-10,37.208,8,1.6,0,2,0
Texas,2014-02-11,88.77600000000001,3,0.2,0,2,0
Texas,2015-02-11,374.076,9,1.0,50,2,50
Texas,2014-02-12,114.78399999999999,17,1.4,50,2,50
Texas,2016-02-12,812.68,19,0.52,75,2,75
Texas,2017-02-12,315.53200000000004,14,1.5999999999999999,50,2,50
Texas,2014-03-01,16.448,2,0.2,0,3,0
Texas,2015-03-01,1768.2215999999999,19,0.9200000000000002,200,3,200
Texas,2016-03-01,376.64,10,0.6000000000000001,50,3,50
Texas,2014-03-03,176.77200000000002,3,0.8,50,3,50
Texas,2016-03-03,5974.692,35,2.2,1500,3,1500
Texas,2017-03-03,26.88,8,0.2,0,3,0
Texas,2016-03-04,10.272,3,0.2,0,3,0
Texas,2017-03-07,1038.9959999999999,14,0.8,200,3,200
Texas,2014-03-09,7.68,5,0.8,0,3,0
Texas,2017-03-09,108.4,5,0.6,50,3,50
Texas,2014-03-10,57.907999999999994,15,2.0,0,3,0
Texas,2016-03-10,53.727999999999994,7,0.8,0,3,0
Texas,2017-03-10,20.64,5,0.2,0,3,0
Texas,2015-03-11,6.608,2,0.2,0,3,0
Texas,2016-03-11,9.248,2,0.2,0,3,0
Texas,2017-03-12,23.96,4,0.8,0,3,0
Texas,2017-04-03,204.25199999999998,9,1.2,50,4,50
Texas,2014-04-05,43.312000000000005,8,0.4,0,4,0
Texas,2015-04-05,946.3439999999999,7,0.2,75,4,75
Texas,2017-04-06,36.705999999999996,13,1.4,0,4,0
Texas,2017-04-08,3.318,3,0.8,0,4,0
Texas,2015-04-09,134.376,3,0.2,50,4,50
Texas,2016-04-09,66.28800000000001,4,0.4,0,4,0
Texas,2017-04-09,70.48,14,0.8,0,4,0
Texas,2016-04-10,59.751999999999995,7,0.2,0,4,0
Texas,2016-04-11,77.488,7,1.2,0,4,0
Texas,2017-04-11,89.52,17,2.8000000000000003,0,4,0
Texas,2017-05-02,251.11200000000002,9,1.0,50,5,50
Texas,2015-05-03,31.92,2,0.2,0,5,0
Texas,2016-05-03,162.344,4,0.4,50,5,50
Texas,2016-05-04,158.368,7,0.2,50,5,50
Texas,2014-05-05,127.869,3,0.3,50,5,50
Texas,2017-05-06,470.376,3,0.2,50,5,50
Texas,2014-05-07,502.20000000000005,14,0.4,75,5,75
Texas,2017-05-07,396.394,28,2.5999999999999996,50,5,50
Texas,2014-05-08,489.23,2,0.3,50,5,50
Texas,2015-05-08,72.65,16,1.8000000000000003,0,5,0
Texas,2017-05-08,151.056,9,0.2,50,5,50
Texas,2015-05-09,89.86,17,1.8,0,5,0
Texas,2016-05-09,605.7879999999999,40,2.7,75,5,75
Texas,2016-05-11,2019.7448,27,2.6200000000000006,500,5,500
Texas,2017-05-11,492.76800000000003,4,0.2,50,5,50
Texas,2015-05-12,45.04,2,0.2,0,5,0
Texas,2015-06-02,692.2139999999999,8,1.2,75,6,75
Texas,2017-06-03,68.416,6,0.4,0,6,0
Texas,2015-06-04,92.052,22,2.2,0,6,0
Texas,2017-06-05,1407.2048,22,1.32,200,6,200
Texas,2014-06-06,100.24,10,0.2,50,6,0
Texas,2015-06-08,494.86920000000003,16,1.7200000000000002,50,6,50
Texas,2017-06-08,115.296,3,0.2,50,6,50
Texas,2016-06-09,382.288,7,0.6000000000000001,50,6,50
Texas,2017-06-11,49.968,9,1.5999999999999999,0,6,0
Texas,2014-06-12,23.976,3,0.6,0,6,0
Texas,2015-06-12,2.772,7,0.8,0,6,0
Texas,2014-07-01,87.15800000000002,10,1.4,0,7,0
Texas,2016-07-01,48.996,8,0.8,0,7,0
Texas,2016-07-03,21.072,3,0.2,0,7,0
Texas,2015-07-04,847.2,14,1.0,75,7,75
Texas,2015-07-05,259.94199999999995,6,0.5,50,7,50
Texas,2017-07-08,237.608,5,0.4,50,7,50
Texas,2014-07-09,469.04299999999995,13,1.7,50,7,50
Texas,2015-07-09,47.516000000000005,2,0.3,0,7,0
Texas,2014-07-10,107.44,10,0.2,50,7,50
Texas,2017-07-10,4.24,5,0.8,0,7,0
Texas,2014-07-11,825.7299999999999,20,2.3000000000000003,75,7,75
Texas,2015-07-11,747.642,27,2.6,75,7,75
Texas,2016-07-11,358.54799999999994,8,0.8,50,7,50
Texas,2017-07-12,19.104,6,0.4,0,7,0
Texas,2016-08-02,241.5,4,0.3,50,8,50
Texas,2016-08-03,183.168,17,1.2,50,8,50
Texas,2016-08-04,1616.704,17,1.3,200,8,200
Texas,2017-08-05,41.472,8,0.2,0,8,0
Texas,2017-08-06,492.01599999999996,11,1.4,50,8,50
Texas,2015-08-07,21.12,5,0.2,0,8,0
Texas,2016-08-07,911.256,12,0.4,75,8,75
Texas,2016-08-08,65.12,7,0.4,0,8,0
Texas,2014-08-09,11757.795999999998,54,3.8000000000000007,2500,8,2500
Texas,2016-08-09,2751.2655999999997,20,1.3199999999999998,500,8,500
Texas,2017-08-09,749.0700000000002,31,2.5,75,8,75
Texas,2015-08-10,76.22,5,0.8,0,8,0
Texas,2016-08-10,111.856,14,0.8,50,8,50
Texas,2015-08-11,10.475999999999999,6,0.8,0,8,0
Texas,2014-08-12,60.416000000000004,2,0.2,0,8,0
Texas,2015-08-12,2199.072,22,0.6000000000000001,500,8,500
Texas,2016-08-12,1288.464,12,0.8,200,8,200
Texas,2014-09-01,40.544,5,0.4,0,9,0
Texas,2015-09-02,101.68,8,1.0,50,9,50
Texas,2017-09-02,397.744,10,2.4000000000000004,50,9,50
Texas,2015-09-03,473.4,8,0.4,50,9,50
Texas,2016-09-05,1032.9279999999999,24,3.0,200,9,200
Texas,2014-09-06,142.344,5,0.6000000000000001,50,9,50
Texas,2017-09-06,720.76,5,0.2,75,9,75
Texas,2014-09-07,24.72,5,0.4,0,9,0
Texas,2015-09-07,48.632,2,0.8,0,9,0
Texas,2016-09-09,15.008,4,0.6,0,9,0
Texas,2017-09-09,9.856,4,0.2,0,9,0
Texas,2017-09-10,321.202,10,0.5,50,9,50
Texas,2014-09-12,247.78399999999996,5,0.4,50,9,50
Texas,2016-09-12,18.72,3,0.4,0,9,0
Texas,2017-09-12,38.196,9,1.5999999999999999,0,9,0
Texas,2015-10-03,1.112,2,0.8,0,10,0
Texas,2017-10-03,933.408,4,0.3,75,10,75
Texas,2017-10-04,106.104,5,0.4,50,10,50
Texas,2016-10-07,492.28000000000003,7,0.4,50,10,50
Texas,2015-10-09,179.886,1,0.3,50,10,50
Texas,2016-10-09,1020.8900000000001,10,0.5,200,10,200
Texas,2014-10-10,1488.774,19,2.0,200,10,200
Texas,2016-10-10,30.392,6,1.4,0,10,0
Texas,2016-10-11,279.944,7,0.2,50,10,50
Texas,2017-10-11,341.96,5,0.6,50,10,50
Texas,2014-11-04,758.352,6,0.2,75,11,75
Texas,2017-11-04,11.364,3,0.8,0,11,0
Texas,2014-11-05,1484.8400000000001,17,1.5,200,11,200
Texas,2017-11-05,94.508,7,1.2000000000000002,0,11,0
Texas,2016-11-06,22.16,15,2.2,0,11,0
Texas,2014-11-07,586.3360000000001,6,0.4,75,11,75
Texas,2017-11-08,205.29600000000002,21,1.4000000000000001,50,11,50
Texas,2016-11-09,99.568,2,0.2,0,11,0
Texas,2017-11-09,524.0180000000001,10,1.3,75,11,75
Texas,2014-11-11,1639.496,27,2.6000000000000005,200,11,200
Texas,2017-11-11,63.959999999999994,11,1.2,0,11,0
Texas,2015-11-12,206.328,5,0.4,50,11,50
Texas,2017-11-12,1.392,2,0.8,0,11,0
Texas,2017-12-01,760.98,5,0.8,75,12,75
Texas,2015-12-05,769.0239999999999,17,1.0,75,12,75
Texas,2017-12-05,162.16,9,1.0,50,12,50
Texas,2016-12-06,546.6159999999999,30,3.0999999999999996,75,12,75
Texas,2014-12-07,554.1660000000002,15,0.8999999999999999,75,12,75
Texas,2015-12-07,307.168,4,0.2,50,12,50
Texas,2016-12-08,1399.944,7,0.2,200,12,200
Texas,2014-12-09,5.18,5,0.8,0,12,0
Texas,2017-12-10,1211.776,14,0.8,200,12,200
Texas,2014-12-11,405.86519999999996,27,2.12,50,12,50
Texas,2015-12-11,304.224,11,0.6000000000000001,50,12,50
Texas,2017-12-11,1035.52,31,2.8000000000000003,200,12,200
Texas,2014-12-12,210.392,2,0.8,50,12,50
Texas,2015-12-12,22.368000000000002,4,0.2,0,12,0
Texas,2016-03-13,628.937,12,1.3,75,3,75
Texas,2015-04-13,1061.328,9,0.8,200,4,200
Texas,2015-07-13,41.568000000000005,6,0.8,0,7,0
Texas,2016-08-13,244.29999999999998,3,1.0,50,8,50
Texas,2014-09-13,340.116,6,0.3,50,9,50
Texas,2016-10-13,362.342,18,2.0,50,10,50
Texas,2015-11-13,613.9992,3,0.32,75,11,75
Texas,2017-11-13,277.1152,13,1.32,50,11,50
Texas,2014-12-13,2.92,1,0.2,0,12,0
Texas,2014-02-14,16.176,3,0.2,0,2,0
Texas,2016-03-14,392.05999999999995,13,0.72,50,3,50
Texas,2017-05-14,1078.4379999999999,16,1.0999999999999999,200,5,200
Texas,2016-07-14,639.784,12,0.4,75,7,75
Texas,2014-09-14,31.408,13,1.8,0,9,0
Texas,2014-10-14,2003.1200000000001,9,1.0,500,10,500
Texas,2014-11-14,20.736,4,0.2,0,11,0
Texas,2016-11-14,2.296,2,0.8,0,11,0
Texas,2017-11-14,234.982,13,1.2000000000000002,50,11,50
Texas,2017-12-14,974.988,4,0.3,75,12,75
Texas,2017-01-15,147.63600000000002,15,2.0,50,1,50
Texas,2016-03-15,550.8159999999999,12,1.1,75,3,75
Texas,2016-04-15,41.528,12,0.4,0,4,0
Texas,2017-04-15,20.736,4,0.2,0,4,0
Texas,2014-06-15,942.9739999999999,11,1.5999999999999999,75,6,75
Texas,2016-06-15,173.488,7,0.2,50,6,50
Texas,2014-08-15,30.96,8,0.8,0,8,0
Texas,2017-09-15,63.616,10,0.4,0,9,0
Texas,2015-10-15,2862.454,26,2.3,500,10,500
Texas,2014-11-15,604.656,9,0.2,75,11,75
Texas,2014-12-15,803.9599999999999,8,0.5,75,12,75
Texas,2014-02-16,9.04,5,1.6,0,2,0
Texas,2017-04-16,61.486000000000004,6,1.8,0,4,0
Texas,2015-06-16,253.34,8,0.7,50,6,50
Texas,2016-07-16,66.792,9,1.0,0,7,0
Texas,2017-09-16,73.56,3,0.4,0,9,0
Texas,2014-12-16,421.44800000000004,20,1.6,50,12,50
Texas,2017-02-17,702.8424,11,0.72,75,2,75
Texas,2014-03-17,25.184,6,0.6000000000000001,0,3,0
Texas,2017-03-17,24.048000000000002,9,1.0,0,3,0
Texas,2015-05-17,47.368,8,1.0,0,5,0
Texas,2015-07-17,20.695999999999998,7,0.4,0,7,0
Texas,2014-08-17,15.552,3,0.2,0,8,0
Texas,2017-08-17,143.808,15,2.0999999999999996,50,8,50
Texas,2015-09-17,28.524,5,1.4,0,9,0
Texas,2017-09-17,1749.902,19,1.5,200,9,200
Texas,2014-10-17,136.068,10,1.6,50,10,50
Texas,2014-11-17,7.08,3,0.2,0,11,0
Texas,2016-11-17,82.408,7,0.4,0,11,0
Texas,2017-11-17,327.7328,2,0.32,50,11,50
Texas,2016-12-17,217.44,13,0.4,50,12,50
Texas,2017-12-17,66.28399999999999,2,0.8,0,12,0
Texas,2014-02-18,37.784,7,0.8,0,2,0
Texas,2017-03-18,857.398,22,2.8000000000000007,75,3,75
Texas,2014-04-18,697.074,11,0.8999999999999999,75,4,75
Texas,2015-04-18,544.41,21,3.1000000000000005,75,4,75
Texas,2016-04-18,2027.188,12,1.1,500,4,500
Texas,2014-05-18,3.984,1,0.2,0,5,0
Texas,2017-05-18,17.798,10,1.8,0,5,0
Texas,2017-06-18,74.352,3,0.2,0,6,0
Texas,2016-07-18,15.575999999999999,3,0.2,0,7,0
Texas,2016-08-18,100.804,16,2.2,50,8,50
Texas,2017-08-18,228.18800000000002,12,1.8,50,8,50
Texas,2017-09-18,171.35999999999999,8,0.6000000000000001,50,9,50
Texas,2015-10-18,100.86,9,1.0,50,10,50
Texas,2016-11-18,329.972,12,0.9000000000000001,50,11,50
Texas,2015-01-19,301.74199999999996,5,0.6,50,1,50
Texas,2017-01-19,6.0,2,0.2,0,1,0
Texas,2015-03-19,449.0496,6,0.52,50,3,50
Texas,2015-04-19,329.96,6,1.6,50,4,50
Texas,2017-05-19,109.208,5,0.4,50,5,50
Texas,2015-06-19,234.712,7,1.0,50,6,50
Texas,2017-06-19,778.0250000000001,19,3.3,75,6,75
Texas,2014-09-19,5579.9400000000005,10,0.8,1500,9,1500
Texas,2015-10-19,1.72,1,0.8,0,10,0
Texas,2017-10-19,376.6232,11,1.5200000000000002,50,10,50
Texas,2016-11-19,296.668,37,3.2,50,11,50
Texas,2017-11-19,3156.244,40,3.6000000000000005,500,11,500
Texas,2015-03-20,21.376,11,1.0,0,3,0
Texas,2017-03-20,330.76800000000003,9,0.4,50,3,50
Texas,2014-04-20,1190.53,12,0.8,200,4,200
Texas,2015-04-20,117.456,3,0.2,50,4,50
Texas,2014-05-20,108.444,12,1.2,50,5,50
Texas,2014-06-20,1353.5296,24,2.3200000000000003,200,6,200
Texas,2016-06-20,106.33599999999998,6,0.4,50,6,50
Texas,2014-07-20,1340.976,10,1.1,200,7,200
Texas,2016-10-20,132.95000000000002,12,0.7,50,10,50
Texas,2015-11-20,479.98800000000006,2,0.4,50,11,50
Texas,2016-11-20,599.61,16,1.3,75,11,75
Texas,2014-12-20,84.872,7,1.0,0,12,0
